games_played_1,games_played_2,goals_1,goals_2,height,plus_minus_1,plus_minus_2,ppg_3,shots_1,shots_2,avg_toi_1,avg_toi_2,weight,points_1,points_2,age,position_C,position_D,position_L,position_R
0.12195121951219512,0.7682926829268293,0.2,0.15873015873015872,71,-8,9,0.5573770491803278,2.0,1.746031746031746,16.88,14.1,176,0.4,0.4603174603174603,28,False,False,False,True
0.7682926829268293,0.7439024390243902,0.15873015873015872,0.22950819672131148,71,9,11,0.3571428571428571,1.746031746031746,2.19672131147541,14.1,15.85,176,0.4603174603174603,0.5573770491803278,29,False,False,False,True
0.7439024390243902,0.17073170731707318,0.22950819672131148,0.2857142857142857,71,11,6,0.5362318840579711,2.19672131147541,1.4285714285714286,15.85,10.9,176,0.5573770491803278,0.35714285714285715,30,False,False,False,True
0.17073170731707318,0.8414634146341463,0.2857142857142857,0.21739130434782608,71,6,-3,0.3333333333333333,1.4285714285714286,1.9710144927536233,10.9,14.73,176,0.35714285714285715,0.5362318840579711,31,False,False,False,True
0.5,0.6585365853658537,0.024390243902439025,0.12962962962962962,76,1,-5,0.2368421052631578,1.1219512195121952,1.7222222222222223,16.4,23.58,217,0.21951219512195122,0.5925925925925926,26,False,True,False,False
0.6585365853658537,0.4634146341463415,0.12962962962962962,0.07894736842105263,76,-5,2,0.2272727272727272,1.7222222222222223,1.5789473684210527,23.58,21.2,217,0.5925925925925926,0.23684210526315788,27,False,True,False,False
0.4634146341463415,0.8048780487804879,0.07894736842105263,0.030303030303030304,76,2,9,0.238095238095238,1.5789473684210527,1.4393939393939394,21.2,17.12,217,0.23684210526315788,0.22727272727272727,28,False,True,False,False
0.8048780487804879,0.5121951219512195,0.030303030303030304,0.09523809523809523,76,9,-12,0.0909090909090909,1.4393939393939394,1.9047619047619047,17.12,19.63,217,0.22727272727272727,0.23809523809523808,29,False,True,False,False
0.0,0.012195121951219513,0.0,0.0,74,0,0,0.4615384615384615,0.0,4.0,0,11.8,186,0.0,0.0,22,False,False,True,False
0.012195121951219513,0.6341463414634146,0.0,0.17307692307692307,74,0,-7,0.3181818181818182,4.0,1.75,11.8,13.98,186,0.0,0.46153846153846156,23,False,False,True,False
0.6341463414634146,0.2682926829268293,0.17307692307692307,0.18181818181818182,74,-7,-4,0.7901234567901234,1.75,1.4090909090909092,13.98,13.58,186,0.46153846153846156,0.3181818181818182,24,False,False,True,False
0.2682926829268293,0.9878048780487805,0.18181818181818182,0.37037037037037035,74,-4,23,0.9146341463414634,1.4090909090909092,2.197530864197531,13.58,18.65,186,0.3181818181818182,0.7901234567901234,25,False,False,True,False
0.0,0.6219512195121951,0.0,0.09803921568627451,73,0,-7,0.238095238095238,0.0,0.9607843137254902,0,7.83,222,0.0,0.21568627450980393,24,False,False,True,False
0.6219512195121951,0.7682926829268293,0.09803921568627451,0.1111111111111111,73,-7,-4,0.1967213114754098,0.9607843137254902,1.1111111111111112,7.83,9.32,222,0.21568627450980393,0.23809523809523808,25,False,False,True,False
0.9634146341463414,0.6341463414634146,0.0759493670886076,0.038461538461538464,72,5,-3,0.0,0.9367088607594937,0.75,11.82,7.63,200,0.26582278481012656,0.1346153846153846,27,True,False,False,False
0.6341463414634146,0.024390243902439025,0.038461538461538464,0.0,72,-3,0,0.0,0.75,1.5,7.63,8.55,200,0.1346153846153846,0.0,28,True,False,False,False
0.9878048780487805,0.9024390243902439,0.35802469135802467,0.3108108108108108,71,14,0,0.3333333333333333,2.950617283950617,2.2027027027027026,19.37,17.6,186,0.7160493827160493,0.6891891891891891,28,True,False,False,False
0.9024390243902439,0.5853658536585366,0.3108108108108108,0.1875,71,0,-10,0.603448275862069,2.2027027027027026,1.6666666666666667,17.6,15.57,186,0.6891891891891891,0.3333333333333333,29,True,False,False,False
0.5853658536585366,0.7073170731707317,0.1875,0.22413793103448276,71,-10,6,0.3725490196078431,1.6666666666666667,1.396551724137931,15.57,15.75,186,0.3333333333333333,0.603448275862069,30,True,False,False,False
0.7073170731707317,0.6219512195121951,0.22413793103448276,0.17647058823529413,71,6,3,0.4310344827586206,1.396551724137931,1.588235294117647,15.75,14.27,186,0.603448275862069,0.37254901960784315,31,True,False,False,False
0.6097560975609756,0.6097560975609756,0.06,0.04,71,1,-8,0.037037037037037,1.18,1.12,10.1,9.28,205,0.16,0.08,27,False,False,False,True
0.6097560975609756,0.32926829268292684,0.04,0.037037037037037035,71,-8,-8,0.1041666666666666,1.12,0.5925925925925926,9.28,8.8,205,0.08,0.037037037037037035,28,False,False,False,True
0.32926829268292684,0.5853658536585366,0.037037037037037035,0.041666666666666664,71,-8,-10,0.0,0.5925925925925926,0.9166666666666666,8.8,7.37,205,0.037037037037037035,0.10416666666666667,29,False,False,False,True
0.5853658536585366,0.14634146341463414,0.041666666666666664,0.0,71,-10,0,0.1428571428571428,0.9166666666666666,0.9166666666666666,7.37,8.2,205,0.10416666666666667,0.0,30,False,False,False,True
0.36585365853658536,0.43902439024390244,0.03333333333333333,0.0,76,3,-5,0.2352941176470588,1.2,0.8055555555555556,14.68,16.47,227,0.23333333333333334,0.08333333333333333,28,False,True,False,False
0.43902439024390244,0.2073170731707317,0.0,0.0,76,-5,4,0.1,0.8055555555555556,0.35294117647058826,16.47,16.5,227,0.08333333333333333,0.23529411764705882,29,False,True,False,False
0.2073170731707317,0.7317073170731707,0.0,0.0,76,4,4,0.1636363636363636,0.35294117647058826,0.7833333333333333,16.5,14.42,227,0.23529411764705882,0.1,30,False,True,False,False
0.7317073170731707,0.6707317073170732,0.0,0.0,76,4,9,0.3333333333333333,0.7833333333333333,0.5272727272727272,14.42,15.02,227,0.1,0.16363636363636364,31,False,True,False,False
0.6707317073170732,0.10975609756097561,0.0,0.0,76,9,-4,0.0,0.5272727272727272,1.3333333333333333,15.02,20.22,227,0.16363636363636364,0.3333333333333333,32,False,True,False,False
0.0,0.036585365853658534,0.0,0.0,72,0,-1,0.0,0.0,0.3333333333333333,0,10.55,191,0.0,0.0,22,True,False,False,False
0.036585365853658534,0.0975609756097561,0.0,0.0,72,-1,1,0.22,0.3333333333333333,0.75,10.55,8.63,191,0.0,0.0,23,True,False,False,False
0.0975609756097561,0.6097560975609756,0.0,0.1,72,1,-8,0.2448979591836734,0.75,0.86,8.63,11.95,191,0.0,0.22,24,True,False,False,False
0.6097560975609756,0.5975609756097561,0.1,0.10204081632653061,72,-8,-18,0.1111111111111111,0.86,0.9795918367346939,11.95,16.03,191,0.22,0.24489795918367346,25,True,False,False,False
0.5975609756097561,0.7682926829268293,0.10204081632653061,0.047619047619047616,72,-18,2,0.1666666666666666,0.9795918367346939,0.9206349206349206,16.03,12.13,191,0.24489795918367346,0.1111111111111111,26,True,False,False,False
0.6219512195121951,0.7682926829268293,0.0784313725490196,0.07936507936507936,73,-4,-5,0.0294117647058823,1.2745098039215685,1.0952380952380953,10.18,13.15,198,0.17647058823529413,0.15873015873015872,26,False,False,False,True
0.7682926829268293,0.4146341463414634,0.07936507936507936,0.029411764705882353,73,-5,-4,0.0,1.0952380952380953,1.0,13.15,10.8,198,0.15873015873015872,0.029411764705882353,27,False,False,False,True
0.4146341463414634,0.06097560975609756,0.029411764705882353,0.0,73,-4,-1,0.0714285714285714,1.0,0.0,10.8,8.35,198,0.029411764705882353,0.0,28,False,False,False,True
1.0,0.7317073170731707,0.24390243902439024,0.15,72,-17,-10,0.1,2.3536585365853657,1.95,16.68,12.4,189,0.5,0.18333333333333332,27,True,False,False,False
0.7317073170731707,0.12195121951219512,0.15,0.0,72,-10,-5,0.5714285714285714,1.95,1.4,12.4,13.72,189,0.18333333333333332,0.1,28,True,False,False,False
0.12195121951219512,0.5975609756097561,0.0,0.20408163265306123,72,-5,9,0.1818181818181818,1.4,1.8571428571428572,13.72,18.57,189,0.1,0.5714285714285714,29,True,False,False,False
0.5975609756097561,0.2682926829268293,0.20408163265306123,0.045454545454545456,72,9,-7,0.2571428571428571,1.8571428571428572,1.9545454545454546,18.57,12.92,189,0.5714285714285714,0.18181818181818182,30,True,False,False,False
0.6707317073170732,0.9390243902439024,0.05454545454545454,0.0,74,-4,6,0.125,0.9818181818181818,1.1428571428571428,19.95,18.87,240,0.21818181818181817,0.14285714285714285,26,False,True,False,False
0.9390243902439024,0.5853658536585366,0.0,0.020833333333333332,74,6,-2,0.1805555555555555,1.1428571428571428,0.8125,18.87,18.42,240,0.14285714285714285,0.125,27,False,True,False,False
0.5853658536585366,0.8780487804878049,0.020833333333333332,0.05555555555555555,74,-2,3,0.1607142857142857,0.8125,1.1527777777777777,18.42,17.33,240,0.125,0.18055555555555555,28,False,True,False,False
0.8780487804878049,0.6829268292682927,0.05555555555555555,0.08928571428571429,74,3,-22,0.125,1.1527777777777777,1.0892857142857142,17.33,21.08,240,0.18055555555555555,0.16071428571428573,29,False,True,False,False
0.6829268292682927,0.2926829268292683,0.08928571428571429,0.0,74,-22,-2,0.1466666666666666,1.0892857142857142,1.4583333333333333,21.08,17.82,240,0.16071428571428573,0.125,30,False,True,False,False
0.2926829268292683,0.9146341463414634,0.0,0.05333333333333334,74,-2,10,0.2222222222222222,1.4583333333333333,0.8533333333333334,17.82,17.92,240,0.125,0.14666666666666667,31,False,True,False,False
0.9146341463414634,0.6585365853658537,0.05333333333333334,0.037037037037037035,74,10,5,0.1168831168831168,0.8533333333333334,0.8703703703703703,17.92,17.65,240,0.14666666666666667,0.2222222222222222,32,False,True,False,False
0.6585365853658537,0.9390243902439024,0.037037037037037035,0.012987012987012988,74,5,6,0.0975609756097561,0.8703703703703703,1.0,17.65,19.17,240,0.2222222222222222,0.11688311688311688,33,False,True,False,False
0.9634146341463414,1.0,0.21518987341772153,0.21951219512195122,75,-2,-15,0.7021276595744681,1.5443037974683544,1.6219512195121952,15.1,17.18,213,0.45569620253164556,0.4024390243902439,27,False,False,False,True
1.0,0.573170731707317,0.21951219512195122,0.40425531914893614,75,-15,-5,0.524390243902439,1.6219512195121952,2.3617021276595747,17.18,18.53,213,0.4024390243902439,0.7021276595744681,28,False,False,False,True
0.573170731707317,1.0,0.40425531914893614,0.3048780487804878,75,-5,-6,0.524390243902439,2.3617021276595747,1.9634146341463414,18.53,18.85,213,0.7021276595744681,0.524390243902439,29,False,False,False,True
1.0,1.0,0.3048780487804878,0.25609756097560976,75,-6,11,0.4756097560975609,1.9634146341463414,1.7682926829268293,18.85,17.52,213,0.524390243902439,0.524390243902439,30,False,False,False,True
1.0,1.0,0.25609756097560976,0.21951219512195122,75,11,2,0.3378378378378378,1.7682926829268293,1.7317073170731707,17.52,17.0,213,0.524390243902439,0.47560975609756095,31,False,False,False,True
1.0,0.9024390243902439,0.21951219512195122,0.17567567567567569,75,2,-11,0.2894736842105263,1.7317073170731707,1.162162162162162,17.0,16.22,213,0.47560975609756095,0.33783783783783783,32,False,False,False,True
0.9024390243902439,0.926829268292683,0.17567567567567569,0.07894736842105263,75,-11,-7,0.28,1.162162162162162,1.0394736842105263,16.22,13.93,213,0.33783783783783783,0.2894736842105263,33,False,False,False,True
0.926829268292683,0.9146341463414634,0.07894736842105263,0.16,75,-7,-6,0.0769230769230769,1.0394736842105263,1.1466666666666667,13.93,12.68,213,0.2894736842105263,0.28,34,False,False,False,True
0.0,0.25609756097560976,0.0,0.19047619047619047,69,0,-8,0.3333333333333333,0.0,1.7142857142857142,0,12.32,182,0.0,0.2857142857142857,26,False,False,True,False
0.25609756097560976,0.10975609756097561,0.19047619047619047,0.2222222222222222,69,-8,3,0.3918918918918919,1.7142857142857142,1.6666666666666667,12.32,12.65,182,0.2857142857142857,0.3333333333333333,27,False,False,True,False
0.6219512195121951,0.4024390243902439,0.0,0.09090909090909091,71,-19,-3,0.1395348837209302,1.4509803921568627,1.2121212121212122,19.5,18.07,194,0.19607843137254902,0.18181818181818182,27,False,True,False,False
0.4024390243902439,0.524390243902439,0.09090909090909091,0.0,71,-3,4,0.0,1.2121212121212122,1.3255813953488371,18.07,21.52,194,0.18181818181818182,0.13953488372093023,28,False,True,False,False
0.524390243902439,0.012195121951219513,0.0,0.0,71,4,0,0.2,1.3255813953488371,1.0,21.52,17.45,194,0.13953488372093023,0.0,29,False,True,False,False
0.012195121951219513,0.6707317073170732,0.0,0.03636363636363636,71,0,17,0.1666666666666666,1.0,1.309090909090909,17.45,15.82,194,0.0,0.2,30,False,True,False,False
0.6707317073170732,0.7317073170731707,0.03636363636363636,0.03333333333333333,71,17,-17,0.2638888888888889,1.309090909090909,1.2333333333333334,15.82,22.57,194,0.2,0.16666666666666666,31,False,True,False,False
0.7317073170731707,0.8780487804878049,0.03333333333333333,0.013888888888888888,71,-17,8,0.238095238095238,1.2333333333333334,1.0138888888888888,22.57,17.98,194,0.16666666666666666,0.2638888888888889,32,False,True,False,False
0.8780487804878049,0.5121951219512195,0.013888888888888888,0.09523809523809523,71,8,-4,0.1428571428571428,1.0138888888888888,1.2380952380952381,17.98,17.52,194,0.2638888888888889,0.23809523809523808,33,False,True,False,False
0.0,0.35365853658536583,0.0,0.10344827586206896,74,0,-3,0.2203389830508474,0.0,1.0689655172413792,0,13.48,205,0.0,0.20689655172413793,23,False,True,False,False
0.35365853658536583,0.7195121951219512,0.10344827586206896,0.05084745762711865,74,-3,-5,0.1764705882352941,1.0689655172413792,1.8305084745762712,13.48,14.2,205,0.20689655172413793,0.22033898305084745,24,False,True,False,False
0.7195121951219512,0.2073170731707317,0.05084745762711865,0.0,74,-5,-1,0.0,1.8305084745762712,1.7058823529411764,14.2,12.72,205,0.22033898305084745,0.17647058823529413,25,False,True,False,False
0.8658536585365854,0.3048780487804878,0.16901408450704225,0.12,73,-22,0,0.2352941176470588,1.7887323943661972,1.16,13.73,10.98,198,0.30985915492957744,0.28,27,False,False,False,True
0.3048780487804878,0.4146341463414634,0.12,0.08823529411764706,73,0,-3,0.0,1.16,1.0294117647058822,10.98,12.03,198,0.28,0.23529411764705882,28,False,False,False,True
0.0,0.4024390243902439,0.0,0.24242424242424243,75,0,-2,0.2777777777777778,0.0,1.3636363636363635,0,11.12,219,0.0,0.3333333333333333,22,False,False,False,True
0.4024390243902439,0.21951219512195122,0.24242424242424243,0.05555555555555555,75,-2,-5,0.0769230769230769,1.3636363636363635,1.3888888888888888,11.12,10.37,219,0.3333333333333333,0.2777777777777778,23,False,False,False,True
0.21951219512195122,0.15853658536585366,0.05555555555555555,0.07692307692307693,75,-5,-4,0.2608695652173913,1.3888888888888888,1.3846153846153846,10.37,10.48,219,0.2777777777777778,0.07692307692307693,24,False,False,False,True
0.15853658536585366,0.2804878048780488,0.07692307692307693,0.13043478260869565,75,-4,3,0.2105263157894736,1.3846153846153846,1.1304347826086956,10.48,9.4,219,0.07692307692307693,0.2608695652173913,25,False,False,False,True
0.0,0.18292682926829268,0.0,0.3333333333333333,74,0,6,0.5061728395061729,0.0,1.5333333333333334,0,12.13,221,0.0,0.4666666666666667,24,False,False,True,False
0.18292682926829268,0.9878048780487805,0.3333333333333333,0.2962962962962963,74,6,2,0.2,1.5333333333333334,1.5308641975308641,12.13,15.98,221,0.4666666666666667,0.5061728395061729,25,False,False,True,False
0.9878048780487805,0.24390243902439024,0.2962962962962963,0.05,74,2,-6,0.2545454545454545,1.5308641975308641,1.0,15.98,11.92,221,0.5061728395061729,0.2,26,False,False,True,False
0.975609756097561,0.25609756097560976,0.1375,0.14285714285714285,74,-2,0,0.3958333333333333,2.0875,1.380952380952381,16.55,13.67,210,0.325,0.23809523809523808,27,False,False,True,False
0.25609756097560976,0.5853658536585366,0.14285714285714285,0.125,74,0,13,0.3947368421052631,1.380952380952381,1.9791666666666667,13.67,16.83,210,0.23809523809523808,0.3958333333333333,28,False,False,True,False
0.5853658536585366,0.926829268292683,0.125,0.07894736842105263,74,13,6,0.4285714285714285,1.9791666666666667,1.513157894736842,16.83,15.38,210,0.3958333333333333,0.39473684210526316,29,False,False,True,False
0.926829268292683,0.25609756097560976,0.07894736842105263,0.09523809523809523,74,6,8,0.25,1.513157894736842,1.2857142857142858,15.38,16.12,210,0.39473684210526316,0.42857142857142855,30,False,False,True,False
0.25609756097560976,0.24390243902439024,0.09523809523809523,0.1,74,8,7,0.3472222222222222,1.2857142857142858,0.8,16.12,12.18,210,0.42857142857142855,0.25,31,False,False,True,False
0.24390243902439024,0.8780487804878049,0.1,0.16666666666666666,74,7,15,0.2839506172839506,0.8,1.1388888888888888,12.18,12.92,210,0.25,0.3472222222222222,32,False,False,True,False
0.0,0.0975609756097561,0.0,0.0,73,0,1,0.1666666666666666,0.0,0.75,0,7.55,232,0.0,0.125,23,False,False,False,True
0.0975609756097561,0.36585365853658536,0.0,0.1,73,1,-1,0.1,0.75,0.8333333333333334,7.55,10.92,232,0.125,0.16666666666666666,24,False,False,False,True
0.36585365853658536,0.12195121951219512,0.1,0.0,73,-1,-3,0.2272727272727272,0.8333333333333334,0.5,10.92,10.1,232,0.16666666666666666,0.1,25,False,False,False,True
0.12195121951219512,0.8048780487804879,0.0,0.07575757575757576,73,-3,-20,0.2222222222222222,0.5,1.1363636363636365,10.1,11.63,232,0.1,0.22727272727272727,26,False,False,False,True
0.3780487804878049,0.14634146341463414,0.12903225806451613,0.0,71,2,-3,0.3636363636363636,1.6129032258064515,1.0833333333333333,21.27,16.9,211,0.6129032258064516,0.25,27,False,True,False,False
0.14634146341463414,0.5365853658536586,0.0,0.09090909090909091,71,-3,10,0.375,1.0833333333333333,1.2727272727272727,16.9,18.83,211,0.25,0.36363636363636365,28,False,True,False,False
0.5365853658536586,0.3902439024390244,0.09090909090909091,0.0625,71,10,-5,0.1666666666666666,1.2727272727272727,1.3125,18.83,19.78,211,0.36363636363636365,0.375,29,False,True,False,False
0.0,0.3048780487804878,0.0,0.08,71,0,1,0.3333333333333333,0.0,1.04,0,9.1,195,0.0,0.32,24,False,False,True,False
0.3048780487804878,0.18292682926829268,0.08,0.2,71,1,-1,0.4107142857142857,1.04,1.2666666666666666,9.1,12.92,195,0.32,0.3333333333333333,25,False,False,True,False
0.18292682926829268,0.6829268292682927,0.2,0.17857142857142858,71,-1,-5,0.5925925925925926,1.2666666666666666,1.5714285714285714,12.92,14.53,195,0.3333333333333333,0.4107142857142857,26,False,False,True,False
0.6829268292682927,0.9878048780487805,0.17857142857142858,0.20987654320987653,71,-5,20,0.4915254237288136,1.5714285714285714,2.493827160493827,14.53,15.68,195,0.4107142857142857,0.5925925925925926,27,False,False,True,False
0.9878048780487805,0.7195121951219512,0.20987654320987653,0.1694915254237288,71,20,-2,0.6951219512195121,2.493827160493827,2.76271186440678,15.68,16.98,195,0.5925925925925926,0.4915254237288136,28,False,False,True,False
0.2926829268292683,0.024390243902439025,0.125,0.5,75,1,1,0.3,1.0833333333333333,0.5,8.92,7.65,209,0.2916666666666667,0.5,27,False,False,False,True
0.024390243902439025,0.24390243902439024,0.5,0.1,75,1,3,0.1052631578947368,0.5,1.05,7.65,8.62,209,0.5,0.3,28,False,False,False,True
0.24390243902439024,0.23170731707317074,0.1,0.0,75,3,0,0.0588235294117647,1.05,0.8421052631578947,8.62,8.18,209,0.3,0.10526315789473684,29,False,False,False,True
0.23170731707317074,0.2073170731707317,0.0,0.0,75,0,-8,0.0,0.8421052631578947,1.0,8.18,9.95,209,0.10526315789473684,0.058823529411764705,30,False,False,False,True
0.2073170731707317,0.0975609756097561,0.0,0.0,75,-8,-2,0.2318840579710145,1.0,1.625,9.95,11.3,209,0.058823529411764705,0.0,31,False,False,False,True
0.0975609756097561,0.8414634146341463,0.0,0.14492753623188406,75,-2,9,0.0,1.625,1.2608695652173914,11.3,10.47,209,0.0,0.2318840579710145,32,False,False,False,True
0.8414634146341463,0.04878048780487805,0.14492753623188406,0.0,75,9,-1,0.0,1.2608695652173914,1.0,10.47,7.5,209,0.2318840579710145,0.0,33,False,False,False,True
1.0,1.0,0.10975609756097561,0.1951219512195122,73,13,18,0.574468085106383,1.3780487804878048,1.670731707317073,14.72,14.9,198,0.35365853658536583,0.47560975609756095,26,False,False,False,True
1.0,0.573170731707317,0.1951219512195122,0.2127659574468085,73,18,12,0.2816901408450704,1.670731707317073,2.106382978723404,14.9,17.55,198,0.47560975609756095,0.574468085106383,27,False,False,False,True
0.573170731707317,0.8658536585365854,0.2127659574468085,0.15492957746478872,73,12,-9,0.4074074074074074,2.106382978723404,1.5774647887323943,17.55,15.67,198,0.574468085106383,0.28169014084507044,28,False,False,False,True
0.8658536585365854,0.9878048780487805,0.15492957746478872,0.19753086419753085,73,-9,-6,0.5671641791044776,1.5774647887323943,1.7901234567901234,15.67,13.97,198,0.28169014084507044,0.4074074074074074,29,False,False,False,True
0.9878048780487805,0.8170731707317073,0.19753086419753085,0.3283582089552239,73,-6,16,0.4666666666666667,1.7901234567901234,1.7462686567164178,13.97,16.43,198,0.4074074074074074,0.5671641791044776,30,False,False,False,True
0.8170731707317073,0.18292682926829268,0.3283582089552239,0.13333333333333333,73,16,0,0.3043478260869565,1.7462686567164178,1.1333333333333333,16.43,15.5,198,0.5671641791044776,0.4666666666666667,31,False,False,False,True
0.975609756097561,0.4634146341463415,0.3375,0.13157894736842105,74,-17,-16,0.4814814814814814,2.725,1.763157894736842,17.75,18.48,217,0.625,0.21052631578947367,31,False,False,False,True
0.4634146341463415,0.32926829268292684,0.13157894736842105,0.25925925925925924,74,-16,-1,0.2539682539682539,1.763157894736842,2.3333333333333335,18.48,16.33,217,0.21052631578947367,0.48148148148148145,32,False,False,False,True
0.32926829268292684,0.7682926829268293,0.25925925925925924,0.14285714285714285,74,-1,-1,0.5,2.3333333333333335,1.873015873015873,16.33,14.18,217,0.48148148148148145,0.25396825396825395,33,False,False,False,True
0.7682926829268293,0.0975609756097561,0.14285714285714285,0.5,74,-1,-2,0.1632653061224489,1.873015873015873,2.875,14.18,15.0,217,0.25396825396825395,0.5,34,False,False,False,True
0.0975609756097561,0.5975609756097561,0.5,0.061224489795918366,74,-2,-9,0.2769230769230769,2.875,1.5714285714285714,15.0,10.45,217,0.5,0.16326530612244897,35,False,False,False,True
0.2804878048780488,0.6951219512195121,0.17391304347826086,0.19298245614035087,71,-1,20,0.3829787234042553,1.7391304347826086,1.9649122807017543,15.77,16.9,195,0.30434782608695654,0.7368421052631579,30,True,False,False,False
0.6951219512195121,0.573170731707317,0.19298245614035087,0.1276595744680851,71,20,-9,0.4838709677419355,1.9649122807017543,2.021276595744681,16.9,15.25,195,0.7368421052631579,0.3829787234042553,31,True,False,False,False
0.8658536585365854,0.23170731707317074,0.056338028169014086,0.05263157894736842,73,-5,2,0.1333333333333333,0.4084507042253521,0.5263157894736842,6.52,6.57,207,0.1267605633802817,0.05263157894736842,28,False,False,False,True
0.0,0.04878048780487805,0.0,0.0,76,0,-4,0.3529411764705882,0.0,0.5,0,7.18,226,0.0,0.25,23,False,False,False,True
0.04878048780487805,0.2073170731707317,0.0,0.29411764705882354,76,-4,6,0.0588235294117647,0.5,1.0,7.18,9.62,226,0.25,0.35294117647058826,24,False,False,False,True
0.2073170731707317,0.4146341463414634,0.29411764705882354,0.029411764705882353,76,6,-2,0.12,1.0,0.9117647058823529,9.62,8.63,226,0.35294117647058826,0.058823529411764705,25,False,False,False,True
0.4146341463414634,0.9146341463414634,0.029411764705882353,0.04,76,-2,-15,0.1,0.9117647058823529,1.0933333333333333,8.63,9.67,226,0.058823529411764705,0.12,26,False,False,False,True
0.9146341463414634,0.12195121951219512,0.04,0.0,76,-15,-2,0.1,1.0933333333333333,1.0,9.67,8.18,226,0.12,0.1,27,False,False,False,True
0.8658536585365854,0.9146341463414634,0.07042253521126761,0.08,74,-7,0,0.25,1.028169014084507,0.8266666666666667,9.78,7.2,204,0.11267605633802817,0.14666666666666667,28,False,False,True,False
0.9146341463414634,0.5853658536585366,0.08,0.16666666666666666,74,0,4,0.1830985915492957,0.8266666666666667,1.6458333333333333,7.2,13.08,204,0.14666666666666667,0.25,29,False,False,True,False
0.5853658536585366,0.8658536585365854,0.16666666666666666,0.07042253521126761,74,4,2,0.1463414634146341,1.6458333333333333,1.0704225352112675,13.08,10.33,204,0.25,0.18309859154929578,30,False,False,True,False
0.8658536585365854,1.0,0.07042253521126761,0.08536585365853659,74,2,-2,0.1585365853658536,1.0704225352112675,1.146341463414634,10.33,11.18,204,0.18309859154929578,0.14634146341463414,31,False,False,True,False
1.0,1.0,0.08536585365853659,0.0975609756097561,74,-2,1,0.1612903225806451,1.146341463414634,0.8902439024390244,11.18,10.53,204,0.14634146341463414,0.15853658536585366,32,False,False,True,False
1.0,0.3780487804878049,0.0975609756097561,0.12903225806451613,74,1,-1,0.08,0.8902439024390244,0.5806451612903226,10.53,8.33,204,0.15853658536585366,0.16129032258064516,33,False,False,True,False
0.3780487804878049,0.3048780487804878,0.12903225806451613,0.0,74,-1,-11,0.0,0.5806451612903226,1.0,8.33,7.9,204,0.16129032258064516,0.08,34,False,False,True,False
0.8536585365853658,0.6707317073170732,0.21428571428571427,0.18181818181818182,73,8,4,0.4782608695652174,2.8142857142857145,2.272727272727273,15.8,15.58,179,0.5571428571428572,0.36363636363636365,27,False,False,True,False
0.6707317073170732,0.5609756097560976,0.18181818181818182,0.21739130434782608,73,4,2,0.5487804878048781,2.272727272727273,1.7173913043478262,15.58,15.82,179,0.36363636363636365,0.4782608695652174,28,False,False,True,False
0.5609756097560976,1.0,0.21739130434782608,0.23170731707317074,73,2,-6,0.4035087719298245,1.7173913043478262,2.1707317073170733,15.82,17.35,179,0.4782608695652174,0.5487804878048781,29,False,False,True,False
1.0,0.6951219512195121,0.23170731707317074,0.21052631578947367,73,-6,-8,0.1724137931034483,2.1707317073170733,2.1578947368421053,17.35,14.82,179,0.5487804878048781,0.40350877192982454,30,False,False,True,False
0.6951219512195121,0.35365853658536583,0.21052631578947367,0.13793103448275862,73,-8,-3,0.0,2.1578947368421053,1.8275862068965518,14.82,12.33,179,0.40350877192982454,0.1724137931034483,31,False,False,True,False
0.9024390243902439,0.9634146341463414,0.2972972972972973,0.26582278481012656,72,-7,-8,0.6,2.445945945945946,2.4050632911392404,19.73,18.83,193,0.7702702702702703,0.6708860759493671,27,True,False,False,False
0.9634146341463414,0.4878048780487805,0.26582278481012656,0.225,72,-8,-7,0.8450704225352113,2.4050632911392404,2.175,18.83,19.35,193,0.6708860759493671,0.6,28,True,False,False,False
0.4878048780487805,0.8658536585365854,0.225,0.352112676056338,72,-7,9,0.6216216216216216,2.175,2.112676056338028,19.35,18.4,193,0.6,0.8450704225352113,29,True,False,False,False
0.8658536585365854,0.9024390243902439,0.352112676056338,0.21621621621621623,72,9,5,0.765625,2.112676056338028,1.9324324324324325,18.4,17.63,193,0.8450704225352113,0.6216216216216216,30,True,False,False,False
0.9024390243902439,0.7804878048780488,0.21621621621621623,0.15625,72,5,3,0.6060606060606061,1.9324324324324325,1.609375,17.63,19.15,193,0.6216216216216216,0.765625,31,True,False,False,False
0.7804878048780488,0.8048780487804879,0.15625,0.2727272727272727,72,3,4,0.6842105263157895,1.609375,1.696969696969697,19.15,19.13,193,0.765625,0.6060606060606061,32,True,False,False,False
0.8048780487804879,0.23170731707317074,0.2727272727272727,0.21052631578947367,72,4,6,0.84,1.696969696969697,1.263157894736842,19.13,17.03,193,0.6060606060606061,0.6842105263157895,33,True,False,False,False
0.23170731707317074,0.6097560975609756,0.21052631578947367,0.26,72,6,14,0.5352112676056338,1.263157894736842,2.06,17.03,18.1,193,0.6842105263157895,0.84,34,True,False,False,False
0.6097560975609756,0.8658536585365854,0.26,0.23943661971830985,72,14,6,0.5178571428571429,2.06,1.9154929577464788,18.1,17.13,193,0.84,0.5352112676056338,35,True,False,False,False
0.8658536585365854,0.6829268292682927,0.23943661971830985,0.23214285714285715,72,6,-3,0.6338028169014085,1.9154929577464788,1.8035714285714286,17.13,17.42,193,0.5352112676056338,0.5178571428571429,36,True,False,False,False
